path_uid,from_node,to_node,path_id,step_index,edge_id,from_node_on_edge,to_node_on_edge,offset_start,offset_end,travel_time,capacity,edge_type,lockable
P3__IN2__path_1,P3,IN2,path_1,1,e02,J3,IN2,2.0,4.0,2.0,2,normal,0
P3__IN2__path_2,P3,IN2,path_2,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__IN2__path_2,P3,IN2,path_2,1,e06,P2,J2,2.0,4.0,2.0,1,narrow,0
P3__IN2__path_2,P3,IN2,path_2,2,e04,J2,J3,4.0,6.0,2.0,2,normal,0
P3__IN2__path_2,P3,IN2,path_2,3,e02,J3,IN2,6.0,8.0,2.0,2,normal,0
P3__IN2__path_3,P3,IN2,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__IN2__path_3,P3,IN2,path_3,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__IN2__path_3,P3,IN2,path_3,2,e05,P1,J1,4.0,6.0,2.0,2,normal,0
P3__IN2__path_3,P3,IN2,path_3,3,e03,J1,J2,6.0,8.0,2.0,2,normal,0
P3__IN2__path_3,P3,IN2,path_3,4,e04,J2,J3,8.0,10.0,2.0,2,normal,0
P3__IN2__path_3,P3,IN2,path_3,5,e02,J3,IN2,10.0,12.0,2.0,2,normal,0
P3__P1__path_1,P3,P1,path_1,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P1__path_1,P3,P1,path_1,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__P1__path_2,P3,P1,path_2,0,e07,P3,J3,0.0,2.0,2.0,2,normal,0
P3__P1__path_2,P3,P1,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
P3__P1__path_2,P3,P1,path_2,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
P3__P1__path_2,P3,P1,path_2,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
P3__P1__path_3,P3,P1,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P1__path_3,P3,P1,path_3,1,e06,P2,J2,2.0,4.0,2.0,1,narrow,0
P3__P1__path_3,P3,P1,path_3,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
P3__P1__path_3,P3,P1,path_3,3,e05,J1,P1,6.0,8.0,2.0,2,normal,0
P3__P2__path_1,P3,P2,path_1,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P2__path_2,P3,P2,path_2,0,e07,P3,J3,0.0,2.0,2.0,2,normal,0
P3__P2__path_2,P3,P2,path_2,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
P3__P2__path_2,P3,P2,path_2,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
P3__P2__path_3,P3,P2,path_3,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P2__path_3,P3,P2,path_3,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P3__P2__path_3,P3,P2,path_3,2,e11,P5,P2,4.0,6.0,2.0,1,narrow,0
P3__P4__path_1,P3,P4,path_1,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P4__path_1,P3,P4,path_1,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__P4__path_1,P3,P4,path_1,2,e10,P1,P4,4.0,6.0,2.0,1,narrow,0
P3__P4__path_2,P3,P4,path_2,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P4__path_2,P3,P4,path_2,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__P4__path_2,P3,P4,path_2,2,e13,P5,P4,4.0,6.0,2.0,1,narrow,0
P3__P4__path_3,P3,P4,path_3,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P4__path_3,P3,P4,path_3,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P3__P4__path_3,P3,P4,path_3,2,e13,P5,P4,4.0,6.0,2.0,1,narrow,0
P3__P5__path_1,P3,P5,path_1,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P5__path_1,P3,P5,path_1,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__P5__path_2,P3,P5,path_2,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P5__path_2,P3,P5,path_2,1,e14,P6,P5,2.0,4.0,2.0,1,narrow,0
P3__P5__path_3,P3,P5,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P5__path_3,P3,P5,path_3,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__P5__path_3,P3,P5,path_3,2,e10,P1,P4,4.0,6.0,2.0,1,narrow,0
P3__P5__path_3,P3,P5,path_3,3,e13,P4,P5,6.0,8.0,2.0,1,narrow,0
P3__P6__path_1,P3,P6,path_1,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P6__path_2,P3,P6,path_2,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P6__path_2,P3,P6,path_2,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__P6__path_2,P3,P6,path_2,2,e14,P5,P6,4.0,6.0,2.0,1,narrow,0
P3__P6__path_3,P3,P6,path_3,0,e07,P3,J3,0.0,2.0,2.0,2,normal,0
P3__P6__path_3,P3,P6,path_3,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
P3__P6__path_3,P3,P6,path_3,2,e06,J2,P2,4.0,6.0,2.0,1,narrow,0
P3__P6__path_3,P3,P6,path_3,3,e11,P2,P5,6.0,8.0,2.0,1,narrow,0
P3__P6__path_3,P3,P6,path_3,4,e14,P5,P6,8.0,10.0,2.0,1,narrow,0
P3__P7__path_1,P3,P7,path_1,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P7__path_1,P3,P7,path_1,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__P7__path_1,P3,P7,path_1,2,e10,P1,P4,4.0,6.0,2.0,1,narrow,0
P3__P7__path_1,P3,P7,path_1,3,e15,P4,P7,6.0,8.0,2.0,2,normal,0
P3__P7__path_2,P3,P7,path_2,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P7__path_2,P3,P7,path_2,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__P7__path_2,P3,P7,path_2,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__P7__path_2,P3,P7,path_2,3,e18,P8,P7,6.0,8.0,2.0,2,normal,0
P3__P7__path_3,P3,P7,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P7__path_3,P3,P7,path_3,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__P7__path_3,P3,P7,path_3,2,e13,P5,P4,4.0,6.0,2.0,1,narrow,0
P3__P7__path_3,P3,P7,path_3,3,e15,P4,P7,6.0,8.0,2.0,2,normal,0
P3__P8__path_1,P3,P8,path_1,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P8__path_1,P3,P8,path_1,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__P8__path_1,P3,P8,path_1,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__P8__path_2,P3,P8,path_2,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P8__path_2,P3,P8,path_2,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__P8__path_2,P3,P8,path_2,2,e23,P9,SORT2,4.0,7.0,3.0,2,normal,0
P3__P8__path_2,P3,P8,path_2,3,e22,SORT2,P8,7.0,10.0,3.0,2,normal,0
P3__P8__path_3,P3,P8,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P8__path_3,P3,P8,path_3,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__P8__path_3,P3,P8,path_3,2,e16,P5,P8,4.0,6.0,2.0,1,dynamic,1
P3__P9__path_1,P3,P9,path_1,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__P9__path_1,P3,P9,path_1,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__P9__path_2,P3,P9,path_2,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P9__path_2,P3,P9,path_2,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__P9__path_2,P3,P9,path_2,2,e14,P5,P6,4.0,6.0,2.0,1,narrow,0
P3__P9__path_2,P3,P9,path_2,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
P3__P9__path_3,P3,P9,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__P9__path_3,P3,P9,path_3,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__P9__path_3,P3,P9,path_3,2,e10,P1,P4,4.0,6.0,2.0,1,narrow,0
P3__P9__path_3,P3,P9,path_3,3,e15,P4,P7,6.0,8.0,2.0,2,normal,0
P3__P9__path_3,P3,P9,path_3,4,e18,P7,P8,8.0,10.0,2.0,2,normal,0
P3__P9__path_3,P3,P9,path_3,5,e19,P8,P9,10.0,12.0,2.0,2,normal,0
P3__SORT1__path_1,P3,SORT1,path_1,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__SORT1__path_1,P3,SORT1,path_1,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__SORT1__path_1,P3,SORT1,path_1,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__SORT1__path_1,P3,SORT1,path_1,3,e21,P8,SORT1,6.0,9.0,3.0,2,normal,0
P3__SORT1__path_2,P3,SORT1,path_2,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__SORT1__path_2,P3,SORT1,path_2,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__SORT1__path_2,P3,SORT1,path_2,2,e10,P1,P4,4.0,6.0,2.0,1,narrow,0
P3__SORT1__path_2,P3,SORT1,path_2,3,e15,P4,P7,6.0,8.0,2.0,2,normal,0
P3__SORT1__path_2,P3,SORT1,path_2,4,e20,P7,SORT1,8.0,11.0,3.0,2,normal,0
P3__SORT1__path_3,P3,SORT1,path_3,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__SORT1__path_3,P3,SORT1,path_3,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__SORT1__path_3,P3,SORT1,path_3,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__SORT1__path_3,P3,SORT1,path_3,3,e18,P8,P7,6.0,8.0,2.0,2,normal,0
P3__SORT1__path_3,P3,SORT1,path_3,4,e20,P7,SORT1,8.0,11.0,3.0,2,normal,0
P3__SORT1__path_4,P3,SORT1,path_4,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__SORT1__path_4,P3,SORT1,path_4,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__SORT1__path_4,P3,SORT1,path_4,2,e16,P5,P8,4.0,6.0,2.0,1,dynamic,1
P3__SORT1__path_4,P3,SORT1,path_4,3,e21,P8,SORT1,6.0,9.0,3.0,2,normal,0
P3__SORT2__path_1,P3,SORT2,path_1,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__SORT2__path_1,P3,SORT2,path_1,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__SORT2__path_1,P3,SORT2,path_1,2,e23,P9,SORT2,4.0,7.0,3.0,2,normal,0
P3__SORT2__path_2,P3,SORT2,path_2,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__SORT2__path_2,P3,SORT2,path_2,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__SORT2__path_2,P3,SORT2,path_2,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__SORT2__path_2,P3,SORT2,path_2,3,e22,P8,SORT2,6.0,9.0,3.0,2,normal,0
P3__SORT2__path_3,P3,SORT2,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__SORT2__path_3,P3,SORT2,path_3,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__SORT2__path_3,P3,SORT2,path_3,2,e14,P5,P6,4.0,6.0,2.0,1,narrow,0
P3__SORT2__path_3,P3,SORT2,path_3,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
P3__SORT2__path_3,P3,SORT2,path_3,4,e23,P9,SORT2,8.0,11.0,3.0,2,normal,0
P3__OUT1__path_1,P3,OUT1,path_1,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__OUT1__path_1,P3,OUT1,path_1,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__OUT1__path_1,P3,OUT1,path_1,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__OUT1__path_1,P3,OUT1,path_1,3,e21,P8,SORT1,6.0,9.0,3.0,2,normal,0
P3__OUT1__path_1,P3,OUT1,path_1,4,e24,SORT1,OUT1,9.0,11.0,2.0,1,oneway,0
P3__OUT1__path_2,P3,OUT1,path_2,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__OUT1__path_2,P3,OUT1,path_2,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__OUT1__path_2,P3,OUT1,path_2,2,e10,P1,P4,4.0,6.0,2.0,1,narrow,0
P3__OUT1__path_2,P3,OUT1,path_2,3,e15,P4,P7,6.0,8.0,2.0,2,normal,0
P3__OUT1__path_2,P3,OUT1,path_2,4,e20,P7,SORT1,8.0,11.0,3.0,2,normal,0
P3__OUT1__path_2,P3,OUT1,path_2,5,e24,SORT1,OUT1,11.0,13.0,2.0,1,oneway,0
P3__OUT1__path_3,P3,OUT1,path_3,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__OUT1__path_3,P3,OUT1,path_3,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__OUT1__path_3,P3,OUT1,path_3,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__OUT1__path_3,P3,OUT1,path_3,3,e18,P8,P7,6.0,8.0,2.0,2,normal,0
P3__OUT1__path_3,P3,OUT1,path_3,4,e20,P7,SORT1,8.0,11.0,3.0,2,normal,0
P3__OUT1__path_3,P3,OUT1,path_3,5,e24,SORT1,OUT1,11.0,13.0,2.0,1,oneway,0
P3__OUT1__path_4,P3,OUT1,path_4,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__OUT1__path_4,P3,OUT1,path_4,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__OUT1__path_4,P3,OUT1,path_4,2,e16,P5,P8,4.0,6.0,2.0,1,dynamic,1
P3__OUT1__path_4,P3,OUT1,path_4,3,e21,P8,SORT1,6.0,9.0,3.0,2,normal,0
P3__OUT1__path_4,P3,OUT1,path_4,4,e24,SORT1,OUT1,9.0,11.0,2.0,1,oneway,0
P3__OUT2__path_1,P3,OUT2,path_1,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__OUT2__path_1,P3,OUT2,path_1,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__OUT2__path_1,P3,OUT2,path_1,2,e23,P9,SORT2,4.0,7.0,3.0,2,normal,0
P3__OUT2__path_1,P3,OUT2,path_1,3,e25,SORT2,OUT2,7.0,9.0,2.0,1,oneway,0
P3__OUT2__path_2,P3,OUT2,path_2,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__OUT2__path_2,P3,OUT2,path_2,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__OUT2__path_2,P3,OUT2,path_2,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__OUT2__path_2,P3,OUT2,path_2,3,e22,P8,SORT2,6.0,9.0,3.0,2,normal,0
P3__OUT2__path_2,P3,OUT2,path_2,4,e25,SORT2,OUT2,9.0,11.0,2.0,1,oneway,0
P3__OUT2__path_3,P3,OUT2,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__OUT2__path_3,P3,OUT2,path_3,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__OUT2__path_3,P3,OUT2,path_3,2,e14,P5,P6,4.0,6.0,2.0,1,narrow,0
P3__OUT2__path_3,P3,OUT2,path_3,3,e17,P6,P9,6.0,8.0,2.0,2,normal,0
P3__OUT2__path_3,P3,OUT2,path_3,4,e23,P9,SORT2,8.0,11.0,3.0,2,normal,0
P3__OUT2__path_3,P3,OUT2,path_3,5,e25,SORT2,OUT2,11.0,13.0,2.0,1,oneway,0
P3__CHG1__path_1,P3,CHG1,path_1,0,e07,P3,J3,0.0,2.0,2.0,2,normal,0
P3__CHG1__path_1,P3,CHG1,path_1,1,e04,J3,J2,2.0,4.0,2.0,2,normal,0
P3__CHG1__path_1,P3,CHG1,path_1,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
P3__CHG1__path_1,P3,CHG1,path_1,3,e26,J1,CHG1,6.0,8.0,2.0,1,normal,0
P3__CHG1__path_2,P3,CHG1,path_2,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__CHG1__path_2,P3,CHG1,path_2,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__CHG1__path_2,P3,CHG1,path_2,2,e05,P1,J1,4.0,6.0,2.0,2,normal,0
P3__CHG1__path_2,P3,CHG1,path_2,3,e26,J1,CHG1,6.0,8.0,2.0,1,normal,0
P3__CHG1__path_3,P3,CHG1,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__CHG1__path_3,P3,CHG1,path_3,1,e06,P2,J2,2.0,4.0,2.0,1,narrow,0
P3__CHG1__path_3,P3,CHG1,path_3,2,e03,J2,J1,4.0,6.0,2.0,2,normal,0
P3__CHG1__path_3,P3,CHG1,path_3,3,e26,J1,CHG1,6.0,8.0,2.0,1,normal,0
P3__CHG2__path_1,P3,CHG2,path_1,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__CHG2__path_1,P3,CHG2,path_1,1,e08,P2,P1,2.0,4.0,2.0,2,normal,0
P3__CHG2__path_1,P3,CHG2,path_1,2,e10,P1,P4,4.0,6.0,2.0,1,narrow,0
P3__CHG2__path_1,P3,CHG2,path_1,3,e15,P4,P7,6.0,8.0,2.0,2,normal,0
P3__CHG2__path_1,P3,CHG2,path_1,4,e27,P7,CHG2,8.0,10.0,2.0,1,normal,0
P3__CHG2__path_2,P3,CHG2,path_2,0,e12,P3,P6,0.0,2.0,2.0,1,narrow,0
P3__CHG2__path_2,P3,CHG2,path_2,1,e17,P6,P9,2.0,4.0,2.0,2,normal,0
P3__CHG2__path_2,P3,CHG2,path_2,2,e19,P9,P8,4.0,6.0,2.0,2,normal,0
P3__CHG2__path_2,P3,CHG2,path_2,3,e18,P8,P7,6.0,8.0,2.0,2,normal,0
P3__CHG2__path_2,P3,CHG2,path_2,4,e27,P7,CHG2,8.0,10.0,2.0,1,normal,0
P3__CHG2__path_3,P3,CHG2,path_3,0,e09,P3,P2,0.0,2.0,2.0,2,normal,0
P3__CHG2__path_3,P3,CHG2,path_3,1,e11,P2,P5,2.0,4.0,2.0,1,narrow,0
P3__CHG2__path_3,P3,CHG2,path_3,2,e13,P5,P4,4.0,6.0,2.0,1,narrow,0
P3__CHG2__path_3,P3,CHG2,path_3,3,e15,P4,P7,6.0,8.0,2.0,2,normal,0
P3__CHG2__path_3,P3,CHG2,path_3,4,e27,P7,CHG2,8.0,10.0,2.0,1,normal,0
P4__IN1__path_1,P4,IN1,path_1,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__IN1__path_1,P4,IN1,path_1,1,e05,P1,J1,2.0,4.0,2.0,2,normal,0
P4__IN1__path_1,P4,IN1,path_1,2,e01,J1,IN1,4.0,6.0,2.0,2,normal,0
P4__IN1__path_2,P4,IN1,path_2,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__IN1__path_2,P4,IN1,path_2,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P4__IN1__path_2,P4,IN1,path_2,2,e08,P2,P1,4.0,6.0,2.0,2,normal,0
P4__IN1__path_2,P4,IN1,path_2,3,e05,P1,J1,6.0,8.0,2.0,2,normal,0
P4__IN1__path_2,P4,IN1,path_2,4,e01,J1,IN1,8.0,10.0,2.0,2,normal,0
P4__IN1__path_3,P4,IN1,path_3,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__IN1__path_3,P4,IN1,path_3,1,e08,P1,P2,2.0,4.0,2.0,2,normal,0
P4__IN1__path_3,P4,IN1,path_3,2,e06,P2,J2,4.0,6.0,2.0,1,narrow,0
P4__IN1__path_3,P4,IN1,path_3,3,e03,J2,J1,6.0,8.0,2.0,2,normal,0
P4__IN1__path_3,P4,IN1,path_3,4,e01,J1,IN1,8.0,10.0,2.0,2,normal,0
P4__IN2__path_1,P4,IN2,path_1,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__IN2__path_1,P4,IN2,path_1,1,e05,P1,J1,2.0,4.0,2.0,2,normal,0
P4__IN2__path_1,P4,IN2,path_1,2,e03,J1,J2,4.0,6.0,2.0,2,normal,0
P4__IN2__path_1,P4,IN2,path_1,3,e04,J2,J3,6.0,8.0,2.0,2,normal,0
P4__IN2__path_1,P4,IN2,path_1,4,e02,J3,IN2,8.0,10.0,2.0,2,normal,0
P4__IN2__path_2,P4,IN2,path_2,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__IN2__path_2,P4,IN2,path_2,1,e08,P1,P2,2.0,4.0,2.0,2,normal,0
P4__IN2__path_2,P4,IN2,path_2,2,e09,P2,P3,4.0,6.0,2.0,2,normal,0
P4__IN2__path_2,P4,IN2,path_2,3,e07,P3,J3,6.0,8.0,2.0,2,normal,0
P4__IN2__path_2,P4,IN2,path_2,4,e02,J3,IN2,8.0,10.0,2.0,2,normal,0
P4__IN2__path_3,P4,IN2,path_3,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__IN2__path_3,P4,IN2,path_3,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P4__IN2__path_3,P4,IN2,path_3,2,e09,P2,P3,4.0,6.0,2.0,2,normal,0
P4__IN2__path_3,P4,IN2,path_3,3,e07,P3,J3,6.0,8.0,2.0,2,normal,0
P4__IN2__path_3,P4,IN2,path_3,4,e02,J3,IN2,8.0,10.0,2.0,2,normal,0
P4__P1__path_1,P4,P1,path_1,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__P1__path_2,P4,P1,path_2,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P1__path_2,P4,P1,path_2,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P4__P1__path_2,P4,P1,path_2,2,e08,P2,P1,4.0,6.0,2.0,2,normal,0
P4__P1__path_3,P4,P1,path_3,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P1__path_3,P4,P1,path_3,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P4__P1__path_3,P4,P1,path_3,2,e12,P6,P3,4.0,6.0,2.0,1,narrow,0
P4__P1__path_3,P4,P1,path_3,3,e09,P3,P2,6.0,8.0,2.0,2,normal,0
P4__P1__path_3,P4,P1,path_3,4,e08,P2,P1,8.0,10.0,2.0,2,normal,0
P4__P2__path_1,P4,P2,path_1,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__P2__path_1,P4,P2,path_1,1,e08,P1,P2,2.0,4.0,2.0,2,normal,0
P4__P2__path_2,P4,P2,path_2,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P2__path_2,P4,P2,path_2,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P4__P2__path_3,P4,P2,path_3,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__P2__path_3,P4,P2,path_3,1,e05,P1,J1,2.0,4.0,2.0,2,normal,0
P4__P2__path_3,P4,P2,path_3,2,e03,J1,J2,4.0,6.0,2.0,2,normal,0
P4__P2__path_3,P4,P2,path_3,3,e06,J2,P2,6.0,8.0,2.0,1,narrow,0
P4__P3__path_1,P4,P3,path_1,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__P3__path_1,P4,P3,path_1,1,e08,P1,P2,2.0,4.0,2.0,2,normal,0
P4__P3__path_1,P4,P3,path_1,2,e09,P2,P3,4.0,6.0,2.0,2,normal,0
P4__P3__path_2,P4,P3,path_2,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P3__path_2,P4,P3,path_2,1,e11,P5,P2,2.0,4.0,2.0,1,narrow,0
P4__P3__path_2,P4,P3,path_2,2,e09,P2,P3,4.0,6.0,2.0,2,normal,0
P4__P3__path_3,P4,P3,path_3,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P3__path_3,P4,P3,path_3,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P4__P3__path_3,P4,P3,path_3,2,e12,P6,P3,4.0,6.0,2.0,1,narrow,0
P4__P5__path_1,P4,P5,path_1,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P5__path_2,P4,P5,path_2,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__P5__path_2,P4,P5,path_2,1,e08,P1,P2,2.0,4.0,2.0,2,normal,0
P4__P5__path_2,P4,P5,path_2,2,e11,P2,P5,4.0,6.0,2.0,1,narrow,0
P4__P5__path_3,P4,P5,path_3,0,e15,P4,P7,0.0,2.0,2.0,2,normal,0
P4__P5__path_3,P4,P5,path_3,1,e18,P7,P8,2.0,4.0,2.0,2,normal,0
P4__P5__path_3,P4,P5,path_3,2,e16,P8,P5,4.0,6.0,2.0,1,dynamic,1
P4__P6__path_1,P4,P6,path_1,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P6__path_1,P4,P6,path_1,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P4__P6__path_2,P4,P6,path_2,0,e15,P4,P7,0.0,2.0,2.0,2,normal,0
P4__P6__path_2,P4,P6,path_2,1,e18,P7,P8,2.0,4.0,2.0,2,normal,0
P4__P6__path_2,P4,P6,path_2,2,e19,P8,P9,4.0,6.0,2.0,2,normal,0
P4__P6__path_2,P4,P6,path_2,3,e17,P9,P6,6.0,8.0,2.0,2,normal,0
P4__P6__path_3,P4,P6,path_3,0,e10,P4,P1,0.0,2.0,2.0,1,narrow,0
P4__P6__path_3,P4,P6,path_3,1,e08,P1,P2,2.0,4.0,2.0,2,normal,0
P4__P6__path_3,P4,P6,path_3,2,e09,P2,P3,4.0,6.0,2.0,2,normal,0
P4__P6__path_3,P4,P6,path_3,3,e12,P3,P6,6.0,8.0,2.0,1,narrow,0
P4__P7__path_1,P4,P7,path_1,0,e15,P4,P7,0.0,2.0,2.0,2,normal,0
P4__P7__path_2,P4,P7,path_2,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P7__path_2,P4,P7,path_2,1,e16,P5,P8,2.0,4.0,2.0,1,dynamic,1
P4__P7__path_2,P4,P7,path_2,2,e18,P8,P7,4.0,6.0,2.0,2,normal,0
P4__P7__path_3,P4,P7,path_3,0,e13,P4,P5,0.0,2.0,2.0,1,narrow,0
P4__P7__path_3,P4,P7,path_3,1,e14,P5,P6,2.0,4.0,2.0,1,narrow,0
P4__P7__path_3,P4,P7,path_3,2,e17,P6,P9,4.0,6.0,2.0,2,normal,0
P4__P7__path_3,P4,P7,path_3,3,e19,P9,P8,6.0,8.0,2.0,2,normal,0
P4__P7__path_3,P4,P7,path_3,4,e18,P8,P7,8.0,10.0,2.0,2,normal,0
P4__P8__path_1,P4,P8,path_1,0,e15,P4,P7,0.0,2.0,2.0,2,normal,0
P4__P8__path_1,P4,P8,path_1,1,e18,P7,P8,2.0,4.0,2.0,2,normal,0
P4__P8__path_2,P4,P8,path_2,0,e15,P4,P7,0.0,2.0,2.0,2,normal,0
